ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-09-10,6452.363535581165,-1653.5065834145823,14388.209348268798,6452.363535581165,6452.363535581165,52.62761652572021,52.62761652572021,52.62761652572021,-2.1855020665090996,-2.1855020665090996,-2.1855020665090996,54.81311859222931,54.81311859222931,54.81311859222931,0.0,0.0,0.0,6504.991152106885
2016-09-11,6459.267238588776,-980.9889670960953,15148.453586652546,6459.267238588776,6459.267238588776,590.2972026392097,590.2972026392097,590.2972026392097,405.31056445946524,405.31056445946524,405.31056445946524,184.9866381797445,184.9866381797445,184.9866381797445,0.0,0.0,0.0,7049.564441227986
2016-09-12,6466.170941596385,-775.9999329405966,15612.22998285597,6466.170941596385,6466.170941596385,1054.4744063841022,1054.4744063841022,1054.4744063841022,747.9107025028032,747.9107025028032,747.9107025028032,306.5637038812988,306.5637038812988,306.5637038812988,0.0,0.0,0.0,7520.645347980488
2016-09-13,6473.074644603997,-1389.835667482399,14749.80881998729,6473.074644603997,6473.074644603997,135.0087363430067,135.0087363430067,135.0087363430067,-281.6544808135517,-281.6544808135517,-281.6544808135517,416.6632171565584,416.6632171565584,416.6632171565584,0.0,0.0,0.0,6608.083380947003
2016-09-14,6479.978347611605,-1961.8895745751563,13680.990857637886,6479.978347611605,6479.978347611605,-341.7362013548961,-341.7362013548961,-341.7362013548961,-854.353285080092,-854.353285080092,-854.353285080092,512.6170837251959,512.6170837251959,512.6170837251959,0.0,0.0,0.0,6138.242146256709
2016-09-16,6493.785753626826,-575.815938381655,15386.968023212348,6493.785753626826,6493.785753626826,580.7967508201509,580.7967508201509,580.7967508201509,-72.04913558687254,-72.04913558687254,-72.04913558687254,652.8458864070234,652.8458864070234,652.8458864070234,0.0,0.0,0.0,7074.582504446977
2016-09-17,6500.689456634436,30.276438482382975,14786.44326489916,6500.689456634436,6500.689456634436,691.1897151554933,691.1897151554933,691.1897151554933,-2.185502066009311,-2.185502066009311,-2.185502066009311,693.3752172215026,693.3752172215026,693.3752172215026,0.0,0.0,0.0,7191.879171789929
2016-09-18,6507.593159642045,-370.01316390224054,15441.773058584831,6507.593159642045,6507.593159642045,1117.6666027920041,1117.6666027920041,1117.6666027920041,405.310564460231,405.310564460231,405.310564460231,712.3560383317732,712.3560383317732,712.3560383317732,0.0,0.0,0.0,7625.259762434049
2016-09-19,6514.496862649657,384.0052670686316,15926.301193899943,6514.496862649657,6514.496862649657,1456.8844056797589,1456.8844056797589,1456.8844056797589,747.910702502242,747.910702502242,747.910702502242,708.9737031775167,708.9737031775167,708.9737031775167,0.0,0.0,0.0,7971.381268329415
2016-09-20,6521.400565657265,-1685.5205565541041,14505.671093466704,6521.400565657265,6521.400565657265,401.2284741617665,401.2284741617665,401.2284741617665,-281.65448081413757,-281.65448081413757,-281.65448081413757,682.882954975904,682.882954975904,682.882954975904,0.0,0.0,0.0,6922.629039819032
2016-09-21,6528.304268664877,-2356.7345849635217,14142.3457185149,6528.304268664877,6528.304268664877,-220.13623934999163,-220.13623934999163,-220.13623934999163,-854.3532850792197,-854.3532850792197,-854.3532850792197,634.2170457292282,634.2170457292282,634.2170457292282,0.0,0.0,0.0,6308.168029314886
2016-09-22,6535.207971672486,-1232.1297736495435,15122.912935148403,6535.207971672486,6535.207971672486,620.6068907742404,620.6068907742404,620.6068907742404,57.021136587061974,57.021136587061974,57.021136587061974,563.5857541871784,563.5857541871784,563.5857541871784,0.0,0.0,0.0,7155.814862446726
2016-09-23,6542.111674680097,-1323.665018487773,14752.930763095732,6542.111674680097,6542.111674680097,400.01318484655627,400.01318484655627,400.01318484655627,-72.04913558710805,-72.04913558710805,-72.04913558710805,472.0623204336643,472.0623204336643,472.0623204336643,0.0,0.0,0.0,6942.124859526653
2016-09-24,6549.015377687706,-1021.4867630092648,13952.332128483364,6549.015377687706,6549.015377687706,358.97408285098015,358.97408285098015,358.97408285098015,-2.1855020663578824,-2.1855020663578824,-2.1855020663578824,361.15958491733807,361.15958491733807,361.15958491733807,0.0,0.0,0.0,6907.989460538686
2016-09-25,6555.9190806953175,-1207.2669048681205,14656.528977331078,6555.9190806953175,6555.9190806953175,638.1064485329036,638.1064485329036,638.1064485329036,405.31056445940834,405.31056445940834,405.31056445940834,232.7958840734953,232.7958840734953,232.7958840734953,0.0,0.0,0.0,7194.025529228221
2016-09-26,6562.822783702926,-538.8419635548885,14628.250496428938,6562.822783702926,6562.822783702926,837.1622090083335,837.1622090083335,837.1622090083335,747.9107025026362,747.9107025026362,747.9107025026362,89.2515065056972,89.2515065056972,89.2515065056972,0.0,0.0,0.0,7399.98499271126
2016-09-27,6569.726486710537,-1761.1718383799864,14132.556504073913,6569.726486710537,6569.726486710537,-348.53773414912024,-348.53773414912024,-348.53773414912024,-281.6544808147234,-281.6544808147234,-281.6544808147234,-66.8832533343968,-66.8832533343968,-66.8832533343968,0.0,0.0,0.0,6221.188752561417
2016-09-28,6576.630189718146,-2095.738039052128,13790.144733785102,6576.630189718146,6576.630189718146,-1087.1204839352295,-1087.1204839352295,-1087.1204839352295,-854.3532850783475,-854.3532850783475,-854.3532850783475,-232.76719885688206,-232.76719885688206,-232.76719885688206,0.0,0.0,0.0,5489.509705782916
2016-09-29,6583.533892725757,-1867.3413806029635,14813.64960153423,6583.533892725757,6583.533892725757,-348.35193274163794,-348.35193274163794,-348.35193274163794,57.02113658499019,57.02113658499019,57.02113658499019,-405.37306932662807,-405.37306932662807,-405.37306932662807,0.0,0.0,0.0,6235.181959984119
2016-09-30,6590.437595733366,-1994.5265866969007,14512.130697944074,6590.437595733366,6590.437595733366,-653.6056813357326,-653.6056813357326,-653.6056813357326,-72.04913558669685,-72.04913558669685,-72.04913558669685,-581.5565457490358,-581.5565457490358,-581.5565457490358,0.0,0.0,0.0,5936.831914397633
2016-10-01,6597.341298740977,-1726.5243968102723,14013.9189156351,6597.341298740977,6597.341298740977,-760.3132555878931,-760.3132555878931,-760.3132555878931,-2.1855020663265177,-2.1855020663265177,-2.1855020663265177,-758.1277535215667,-758.1277535215667,-758.1277535215667,0.0,0.0,0.0,5837.028043153085
2016-10-02,6604.245001748586,-1650.5149503432167,13809.810470146182,6604.245001748586,6604.245001748586,-526.6129628402546,-526.6129628402546,-526.6129628402546,405.3105644593443,405.3105644593443,405.3105644593443,-931.9235272995988,-931.9235272995988,-931.9235272995988,0.0,0.0,0.0,6077.632038908332
2016-10-03,6611.148704756198,-1319.0229927266896,14903.086559276546,6611.148704756198,6611.148704756198,-351.9679806540018,-351.9679806540018,-351.9679806540018,747.9107025020035,747.9107025020035,747.9107025020035,-1099.8786831560053,-1099.8786831560053,-1099.8786831560053,0.0,0.0,0.0,6259.180724102196
2016-10-04,6618.0524077638065,-2617.3717266679146,13030.218842571772,6618.0524077638065,6618.0524077638065,-1540.74904737723,-1540.74904737723,-1540.74904737723,-281.65448081632996,-281.65448081632996,-281.65448081632996,-1259.0945665609,-1259.0945665609,-1259.0945665609,0.0,0.0,0.0,5077.303360386577
2016-10-05,6624.956110771418,-3864.183291753927,12832.40653792368,6624.956110771418,6624.956110771418,-2261.256496526167,-2261.256496526167,-2261.256496526167,-854.3532850789618,-854.3532850789618,-854.3532850789618,-1406.9032114472052,-1406.9032114472052,-1406.9032114472052,0.0,0.0,0.0,4363.699614245251
2016-10-06,6631.859813984867,-3118.1159282883373,13283.065473498007,6631.859813984867,6631.859813984867,-1483.9044176610837,-1483.9044176610837,-1483.9044176610837,57.021136585573124,57.021136585573124,57.021136585573124,-1540.925554246657,-1540.925554246657,-1540.925554246657,0.0,0.0,0.0,5147.955396323783
2016-10-07,6638.7635171983175,-3051.8721191595278,13604.20608482707,6638.7635171983175,6638.7635171983175,-1731.1714301785319,-1731.1714301785319,-1731.1714301785319,-72.04913558693231,-72.04913558693231,-72.04913558693231,-1659.1222945915995,-1659.1222945915995,-1659.1222945915995,0.0,0.0,0.0,4907.592087019786
2016-10-08,6645.667220411768,-3527.1586684919944,12870.700289394144,6645.667220411768,6645.667220411768,-1762.021679907381,-1762.021679907381,-1762.021679907381,-2.1855020662952143,-2.1855020662952143,-2.1855020662952143,-1759.8361778410858,-1759.8361778410858,-1759.8361778410858,0.0,0.0,0.0,4883.645540504387
2016-10-09,6652.570923625218,-3414.8857859226036,13263.578706523358,6652.570923625218,6652.570923625218,-1436.5141247181114,-1436.5141247181114,-1436.5141247181114,405.31056445928004,405.31056445928004,405.31056445928004,-1841.8246891773913,-1841.8246891773913,-1841.8246891773913,0.0,0.0,0.0,5216.056798907106
2016-10-10,6659.474626838668,-2133.4170039650085,13576.569629766831,6659.474626838668,6659.474626838668,-1156.3716868684298,-1156.3716868684298,-1156.3716868684298,747.9107025034964,747.9107025034964,747.9107025034964,-1904.2823893719262,-1904.2823893719262,-1904.2823893719262,0.0,0.0,0.0,5503.102939970238
2016-10-11,6666.378330052118,-4095.0988276561848,12273.912608574854,6666.378330052118,6666.378330052118,-2228.5068632844936,-2228.5068632844936,-2228.5068632844936,-281.654480813642,-281.654480813642,-281.654480813642,-1946.8523824708516,-1946.8523824708516,-1946.8523824708516,0.0,0.0,0.0,4437.871466767625
2016-10-12,6673.282033265569,-4098.473236384479,12654.372333329095,6673.282033265569,6673.282033265569,-2823.9799641064646,-2823.9799641064646,-2823.9799641064646,-854.3532850789018,-854.3532850789018,-854.3532850789018,-1969.6266790275627,-1969.6266790275627,-1969.6266790275627,0.0,0.0,0.0,3849.3020691591046
2016-10-13,6680.1857364790185,-3510.971742942447,12266.191682070621,6680.1857364790185,6680.1857364790185,-1916.1143616765687,-1916.1143616765687,-1916.1143616765687,57.02113658615596,57.02113658615596,57.02113658615596,-1973.1354982627247,-1973.1354982627247,-1973.1354982627247,0.0,0.0,0.0,4764.07137480245
2016-10-14,6687.089439692469,-3100.373907286059,13037.846885128856,6687.089439692469,6687.089439692469,-2030.374967101775,-2030.374967101775,-2030.374967101775,-72.04913558715371,-72.04913558715371,-72.04913558715371,-1958.325831514621,-1958.325831514621,-1958.325831514621,0.0,0.0,0.0,4656.714472590694
2016-10-15,6693.99314290592,-3170.1066419074773,13479.543876250138,6693.99314290592,6693.99314290592,-1928.7153625962003,-1928.7153625962003,-1928.7153625962003,-2.1855020657954873,-2.1855020657954873,-2.1855020657954873,-1926.529860530405,-1926.529860530405,-1926.529860530405,0.0,0.0,0.0,4765.27778030972
2016-10-16,6700.89684611937,-2310.0231257573996,13745.962747709622,6700.89684611937,6700.89684611937,-1474.1135161020425,-1474.1135161020425,-1474.1135161020425,405.31056445769883,405.31056445769883,405.31056445769883,-1879.4240805597412,-1879.4240805597412,-1879.4240805597412,0.0,0.0,0.0,5226.783330017328
2016-10-17,6707.800549332819,-2266.702726034395,14310.767461360592,6707.800549332819,6707.800549332819,-1071.0695108359082,-1071.0695108359082,-1071.0695108359082,747.9107025028636,747.9107025028636,747.9107025028636,-1818.980213338772,-1818.980213338772,-1818.980213338772,0.0,0.0,0.0,5636.731038496911
2016-10-18,6714.70425254627,-2950.651030307624,12426.163631274072,6714.70425254627,6714.70425254627,-2029.063683598268,-2029.063683598268,-2029.063683598268,-281.6544808152486,-281.6544808152486,-281.6544808152486,-1747.4092027830195,-1747.4092027830195,-1747.4092027830195,0.0,0.0,0.0,4685.6405689480025
2016-10-19,6721.60795575972,-3967.7921726768477,12315.183684746653,6721.60795575972,6721.60795575972,-2521.45304633061,-2521.45304633061,-2521.45304633061,-854.3532850788419,-854.3532850788419,-854.3532850788419,-1667.0997612517679,-1667.0997612517679,-1667.0997612517679,0.0,0.0,0.0,4200.15490942911
2016-10-21,6735.415362186621,-2526.540957243925,13366.246670887736,6735.415362186621,6735.415362186621,-1562.3644855080604,-1562.3644855080604,-1562.3644855080604,-72.04913558677075,-72.04913558677075,-72.04913558677075,-1490.3153499212895,-1490.3153499212895,-1490.3153499212895,0.0,0.0,0.0,5173.050876678561
2016-10-22,6742.319065400071,-2897.3494720147423,13378.038811336753,6742.319065400071,6742.319065400071,-1401.0955194100563,-1401.0955194100563,-1401.0955194100563,-2.185502066612462,-2.185502066612462,-2.185502066612462,-1398.910017343444,-1398.910017343444,-1398.910017343444,0.0,0.0,0.0,5341.223545990015
2016-10-23,6749.22276861352,-1829.1134209591191,13402.43477000617,6749.22276861352,6749.22276861352,-903.4606929665259,-903.4606929665259,-903.4606929665259,405.3105644592944,405.3105644592944,405.3105644592944,-1308.7712574258203,-1308.7712574258203,-1308.7712574258203,0.0,0.0,0.0,5845.762075646994
2016-10-24,6756.126471826971,-1777.1739112861378,14165.479850988433,6756.126471826971,6756.126471826971,-474.2699715617742,-474.2699715617742,-474.2699715617742,747.910702502231,747.910702502231,747.910702502231,-1222.1806740640052,-1222.1806740640052,-1222.1806740640052,0.0,0.0,0.0,6281.856500265197
2016-10-25,6763.030175040421,-3134.182745513021,13657.002955439442,6763.030175040421,6763.030175040421,-1422.8631840708147,-1422.8631840708147,-1422.8631840708147,-281.65448081583446,-281.65448081583446,-281.65448081583446,-1141.20870325498,-1141.20870325498,-1141.20870325498,0.0,0.0,0.0,5340.166990969607
2016-10-26,6769.9338782538725,-2908.9438652091517,12828.639225493906,6769.9338782538725,6769.9338782538725,-1922.0155833665403,-1922.0155833665403,-1922.0155833665403,-854.3532850801306,-854.3532850801306,-854.3532850801306,-1067.6622982864099,-1067.6622982864099,-1067.6622982864099,0.0,0.0,0.0,4847.918294887332
2016-10-27,6776.837581467323,-2222.606454669793,14149.748249924112,6776.837581467323,6776.837581467323,-946.0191108402818,-946.0191108402818,-946.0191108402818,57.02113658555136,57.02113658555136,57.02113658555136,-1003.0402474258332,-1003.0402474258332,-1003.0402474258332,0.0,0.0,0.0,5830.818470627041
2016-10-28,6783.741284680772,-2097.8031326409277,13377.320326567127,6783.741284680772,6783.741284680772,-1020.546419727505,-1020.546419727505,-1020.546419727505,-72.04913558699212,-72.04913558699212,-72.04913558699212,-948.497284140513,-948.497284140513,-948.497284140513,0.0,0.0,0.0,5763.194864953267
2016-10-29,6790.644987894222,-2426.637255998985,14174.969742490082,6790.644987894222,6790.644987894222,-907.0034228703176,-907.0034228703176,-907.0034228703176,-2.185502066112735,-2.185502066112735,-2.185502066112735,-904.8179208042051,-904.8179208042051,-904.8179208042051,0.0,0.0,0.0,5883.641565023904
2016-10-31,6804.452394634541,-1205.0635846824237,14686.552623221814,6804.452394634541,6804.452394634541,-103.34244885010507,-103.34244885010507,-103.34244885010507,747.9107025015982,747.9107025015982,747.9107025015982,-851.2531513517033,-851.2531513517033,-851.2531513517033,0.0,0.0,0.0,6701.109945784436
2016-11-02,6818.259801374859,-2830.9583412970164,13172.730866264652,6818.259801374859,6818.259801374859,-1695.242663238147,-1695.242663238147,-1695.242663238147,-854.3532850800706,-854.3532850800706,-854.3532850800706,-840.8893781580765,-840.8893781580765,-840.8893781580765,0.0,0.0,0.0,5123.017138136713
2016-11-03,6825.163504745018,-1529.7138975990115,14415.369301601255,6825.163504745018,6825.163504745018,-792.8195316001659,-792.8195316001659,-792.8195316001659,57.02113658657704,57.02113658657704,57.02113658657704,-849.840668186743,-849.840668186743,-849.840668186743,0.0,0.0,0.0,6032.3439731448525
2016-11-04,6832.067208115177,-2462.768719788444,13800.294696311488,6832.067208115177,6832.067208115177,-938.509557949931,-938.509557949931,-938.509557949931,-72.0491355872135,-72.0491355872135,-72.0491355872135,-866.4604223627176,-866.4604223627176,-866.4604223627176,0.0,0.0,0.0,5893.557650165246
2016-11-06,6845.874614855496,-1576.3723522263294,14677.505565976484,6845.874614855496,6845.874614855496,-510.58551813855377,-510.58551813855377,-510.58551813855377,405.3105644575778,405.3105644575778,405.3105644575778,-915.8960825961316,-915.8960825961316,-915.8960825961316,0.0,0.0,0.0,6335.2890967169415
2016-11-08,6859.682021595814,-2584.0812354808463,13620.965458704082,6859.682021595814,6859.682021595814,-1255.5228270692735,-1255.5228270692735,-1255.5228270692735,-281.65448081577375,-281.65448081577375,-281.65448081577375,-973.8683462534999,-973.8683462534999,-973.8683462534999,0.0,0.0,0.0,5604.159194526541
2016-11-09,6866.585724965973,-2761.0306190561514,12764.428707025774,6866.585724965973,6866.585724965973,-1855.196839574883,-1855.196839574883,-1855.196839574883,-854.3532850791985,-854.3532850791985,-854.3532850791985,-1000.8435544956843,-1000.8435544956843,-1000.8435544956843,0.0,0.0,0.0,5011.38888539109
2016-11-11,6880.393131706292,-1573.2220804215833,13649.808870809067,6880.393131706292,6880.393131706292,-1112.581669624674,-1112.581669624674,-1112.581669624674,-72.04913558743493,-72.04913558743493,-72.04913558743493,-1040.5325340372392,-1040.5325340372392,-1040.5325340372392,0.0,0.0,0.0,5767.811462081618
2016-11-12,6887.29683507645,-2288.1829805226907,14055.033061025591,6887.29683507645,6887.29683507645,-1051.714288689957,-1051.714288689957,-1051.714288689957,-2.185502066809918,-2.185502066809918,-2.185502066809918,-1049.528786623147,-1049.528786623147,-1049.528786623147,0.0,0.0,0.0,5835.582546386493
2016-11-13,6894.200538446609,-1811.4423881860373,14529.093644630319,6894.200538446609,6894.200538446609,-643.8580231193807,-643.8580231193807,-643.8580231193807,405.31056445834355,405.31056445834355,405.31056445834355,-1049.1685875777243,-1049.1685875777243,-1049.1685875777243,0.0,0.0,0.0,6250.342515327228
2016-11-14,6901.104241816769,-2150.9378230979155,14187.46877803078,6901.104241816769,6901.104241816769,-290.29584935845577,-290.29584935845577,-290.29584935845577,747.9107025014314,747.9107025014314,747.9107025014314,-1038.206551859887,-1038.206551859887,-1038.206551859887,0.0,0.0,0.0,6610.808392458313
2016-11-15,6908.007945186928,-3128.4438596830455,13854.357804506475,6908.007945186928,6908.007945186928,-1297.3859256474966,-1297.3859256474966,-1297.3859256474966,-281.65448081635964,-281.65448081635964,-281.65448081635964,-1015.731444831137,-1015.731444831137,-1015.731444831137,0.0,0.0,0.0,5610.622019539431
2016-11-16,6914.911648557087,-2179.439920653274,13302.75418160786,6914.911648557087,6914.911648557087,-1835.5559343761693,-1835.5559343761693,-1835.5559343761693,-854.3532850799508,-854.3532850799508,-854.3532850799508,-981.2026492962186,-981.2026492962186,-981.2026492962186,0.0,0.0,0.0,5079.355714180918
2016-11-18,6928.719055297405,-2620.422638905771,14199.510586883049,6928.719055297405,6928.719055297405,-947.8721847722085,-947.8721847722085,-947.8721847722085,-72.0491355870519,-72.0491355870519,-72.0491355870519,-875.8230491851565,-875.8230491851565,-875.8230491851565,0.0,0.0,0.0,5980.846870525197
2016-11-19,6935.622758667564,-1661.3963900256551,13698.228221024425,6935.622758667564,6935.622758667564,-808.1140018986843,-808.1140018986843,-808.1140018986843,-2.1855020667785126,-2.1855020667785126,-2.1855020667785126,-805.9284998319057,-805.9284998319057,-805.9284998319057,0.0,0.0,0.0,6127.50875676888
2016-11-20,6942.526462037724,-1352.8113549698553,14406.198308263407,6942.526462037724,6942.526462037724,-320.579470645595,-320.579470645595,-320.579470645595,405.3105644582794,405.3105644582794,405.3105644582794,-725.8900351038744,-725.8900351038744,-725.8900351038744,0.0,0.0,0.0,6621.946991392128
2016-11-21,6949.430165407883,-1268.6634716544315,15150.573178258046,6949.430165407883,6949.430165407883,110.71463260291475,110.71463260291475,110.71463260291475,747.9107025018255,747.9107025018255,747.9107025018255,-637.1960698989109,-637.1960698989109,-637.1960698989109,0.0,0.0,0.0,7060.144798010798
2016-11-22,6956.3338687780415,-1499.9792128147194,14612.083922528429,6956.3338687780415,6956.3338687780415,-823.3509338580824,-823.3509338580824,-823.3509338580824,-281.6544808169454,-281.6544808169454,-281.6544808169454,-541.696453041137,-541.696453041137,-541.696453041137,0.0,0.0,0.0,6132.982934919959
2016-11-23,6963.237572148201,-2450.6991266031373,13388.147361823756,6963.237572148201,6963.237572148201,-1295.9151279087357,-1295.9151279087357,-1295.9151279087357,-854.3532850797528,-854.3532850797528,-854.3532850797528,-441.56184282898283,-441.56184282898283,-441.56184282898283,0.0,0.0,0.0,5667.322444239466
2016-11-24,6970.14127551836,-1191.639651866304,14927.893168329594,6970.14127551836,6970.14127551836,-282.21222373729375,-282.21222373729375,-282.21222373729375,57.021136586112405,57.021136586112405,57.021136586112405,-339.23336032340615,-339.23336032340615,-339.23336032340615,0.0,0.0,0.0,6687.929051781066
2016-11-26,6983.948682258679,-1406.8865803095791,15185.950512170413,6983.948682258679,6983.948682258679,-140.9364965170752,-140.9364965170752,-140.9364965170752,-2.1855020667471683,-2.1855020667471683,-2.1855020667471683,-138.75099445032802,-138.75099445032802,-138.75099445032802,0.0,0.0,0.0,6843.012185741603
2016-11-27,6990.8523856288375,-427.54713785973445,15129.453311671561,6990.8523856288375,6990.8523856288375,359.0432280057144,359.0432280057144,359.0432280057144,405.31056445987514,405.31056445987514,405.31056445987514,-46.267336454160755,-46.267336454160755,-46.267336454160755,0.0,0.0,0.0,7349.895613634552
2016-11-30,7011.563495739317,-1593.7526251776812,14080.476713367987,7011.563495739317,7011.563495739317,-688.1770043225646,-688.1770043225646,-688.1770043225646,-854.3532850796928,-854.3532850796928,-854.3532850796928,166.17628075712815,166.17628075712815,166.17628075712815,0.0,0.0,0.0,6323.3864914167525
2016-12-03,7032.274567543817,-1044.0698402209086,15286.849999529783,7032.274567543817,7032.274567543817,226.77306041975555,226.77306041975555,226.77306041975555,-2.185502067095719,-2.185502067095719,-2.185502067095719,228.9585624868513,228.9585624868513,228.9585624868513,0.0,0.0,0.0,7259.047627963573
2016-12-04,7039.178258145319,-461.21259372360765,15925.156037267052,7039.178258145319,7039.178258145319,613.1406914427102,613.1406914427102,613.1406914427102,405.31056445822236,405.31056445822236,405.31056445822236,207.83012698448792,207.83012698448792,207.83012698448792,0.0,0.0,0.0,7652.318949588029
2016-12-06,7052.985639348321,-701.8236719497037,14865.825557704818,7052.985639348321,7052.985639348321,-184.7993861112472,-184.7993861112472,-184.7993861112472,-281.654480813611,-281.654480813611,-281.654480813611,96.85509470236374,96.85509470236374,96.85509470236374,0.0,0.0,0.0,6868.186253237073
2016-12-07,7059.88932994982,-1011.8734547553848,15279.18224074584,7059.88932994982,7059.88932994982,-847.4388407723849,-847.4388407723849,-847.4388407723849,-854.3532850796327,-854.3532850796327,-854.3532850796327,6.91444430724774,6.91444430724774,6.91444430724774,0.0,0.0,0.0,6212.450489177436
2016-12-08,7066.793020551322,-631.370329757379,14824.327277234097,7066.793020551322,7066.793020551322,-48.122148839446446,-48.122148839446446,-48.122148839446446,57.02113658727816,57.02113658727816,57.02113658727816,-105.1432854267246,-105.1432854267246,-105.1432854267246,0.0,0.0,0.0,7018.670871711875
2016-12-09,7073.696711152822,-1134.3896199827661,15357.757539829605,7073.696711152822,7073.696711152822,-310.03468485553987,-310.03468485553987,-310.03468485553987,-72.04913558646506,-72.04913558646506,-72.04913558646506,-237.98554926907482,-237.98554926907482,-237.98554926907482,0.0,0.0,0.0,6763.662026297282
2016-12-10,7080.600401754323,-1477.225400871655,15227.013632684482,7080.600401754323,7080.600401754323,-391.92247660260836,-391.92247660260836,-391.92247660260836,-2.1855020665960736,-2.1855020665960736,-2.1855020665960736,-389.73697453601227,-389.73697453601227,-389.73697453601227,0.0,0.0,0.0,6688.677925151715
2016-12-11,7087.504092355824,-692.6042548441571,14892.672612038832,7087.504092355824,7087.504092355824,-152.69448918259027,-152.69448918259027,-152.69448918259027,405.31056445898827,405.31056445898827,405.31056445898827,-558.0050536415786,-558.0050536415786,-558.0050536415786,0.0,0.0,0.0,6934.809603173233
2016-12-12,7094.407782957324,-1086.0632968121351,14990.127518574573,7094.407782957324,7094.407782957324,7.991957456229333,7.991957456229333,7.991957456229333,747.91070250308,747.91070250308,747.91070250308,-739.9187450468507,-739.9187450468507,-739.9187450468507,0.0,0.0,0.0,7102.399740413553
2016-12-13,7101.311473558824,-2475.3872875071706,13599.3148887916,7101.311473558824,7101.311473558824,-1213.8337595835583,-1213.8337595835583,-1213.8337595835583,-281.6544808152176,-281.6544808152176,-281.6544808152176,-932.1792787683407,-932.1792787683407,-932.1792787683407,0.0,0.0,0.0,5887.477713975266
2016-12-15,7115.118854761826,-2480.822765756583,13210.00346798236,7115.118854761826,7115.118854761826,-1275.767960320121,-1275.767960320121,-1275.767960320121,57.02113658609072,57.02113658609072,57.02113658609072,-1332.7890969062116,-1332.7890969062116,-1332.7890969062116,0.0,0.0,0.0,5839.350894441704
2016-12-16,7122.0225453633275,-2533.463227086532,14623.45730459457,7122.0225453633275,7122.0225453633275,-1605.0574224759162,-1605.0574224759162,-1605.0574224759162,-72.04913558670053,-72.04913558670053,-72.04913558670053,-1533.0082868892155,-1533.0082868892155,-1533.0082868892155,0.0,0.0,0.0,5516.965122887412
2016-12-17,7128.926235964828,-3245.4489773309715,13173.257017906051,7128.926235964828,7128.926235964828,-1729.6668644182196,-1729.6668644182196,-1729.6668644182196,-2.1855020665646885,-2.1855020665646885,-2.1855020665646885,-1727.481362351655,-1727.481362351655,-1727.481362351655,0.0,0.0,0.0,5399.259371546608
2016-12-18,7135.829926566329,-2203.989887342056,13524.550539477928,7135.829926566329,7135.829926566329,-1506.5644540809626,-1506.5644540809626,-1506.5644540809626,405.3105644597539,405.3105644597539,405.3105644597539,-1911.8750185407166,-1911.8750185407166,-1911.8750185407166,0.0,0.0,0.0,5629.265472485366
2016-12-19,7142.73361716783,-3163.859054811231,13381.229973822134,7142.73361716783,7142.73361716783,-1334.0045951443603,-1334.0045951443603,-1334.0045951443603,747.9107025014202,747.9107025014202,747.9107025014202,-2081.915297645781,-2081.915297645781,-2081.915297645781,0.0,0.0,0.0,5808.72902202347
2016-12-20,7149.63730776933,-3845.9094550856594,12148.778249846491,7149.63730776933,7149.63730776933,-2515.1368600047163,-2515.1368600047163,-2515.1368600047163,-281.6544808125296,-281.6544808125296,-281.6544808125296,-2233.4823791921863,-2233.4823791921863,-2233.4823791921863,0.0,0.0,0.0,4634.500447764613
2016-12-21,7156.540998370831,-4377.702777889345,12492.732657050985,7156.540998370831,7156.540998370831,-3217.0569908473335,-3217.0569908473335,-3217.0569908473335,-854.3532850793749,-854.3532850793749,-854.3532850793749,-2362.7037057679586,-2362.7037057679586,-2362.7037057679586,0.0,0.0,0.0,3939.484007523498
2016-12-22,7163.444688972331,-3161.428760650369,12872.01171050266,7163.444688972331,7163.444688972331,-2409.022153288251,-2409.022153288251,-2409.022153288251,57.02113658667361,57.02113658667361,57.02113658667361,-2466.0432898749245,-2466.0432898749245,-2466.0432898749245,0.0,0.0,0.0,4754.42253568408
2016-12-23,7170.348379573833,-3958.9783830569495,12748.594619465515,7170.348379573833,7170.348379573833,-2612.4342523355404,-2612.4342523355404,-2612.4342523355404,-72.04913558693599,-72.04913558693599,-72.04913558693599,-2540.385116748604,-2540.385116748604,-2540.385116748604,0.0,0.0,0.0,4557.914127238293
2016-12-24,7177.252070175333,-3915.4218683463373,12787.211948985274,7177.252070175333,7177.252070175333,-2585.294178426268,-2585.294178426268,-2585.294178426268,-2.185502066064941,-2.185502066064941,-2.185502066064941,-2583.108676360203,-2583.108676360203,-2583.108676360203,0.0,0.0,0.0,4591.957891749065
